timestamp;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
190429;9.69;-0.95;-1.05;-0.125;-0.5;0.0625
190429;9.66;-0.97;-1.05;0.0;-0.5625;0.0625
190430;9.69;-0.96;-1.06;-0.125;-0.5625;0.125
190430;9.68;-0.98;-1.04;0.0;-0.375;0.0
190430;9.69;-0.96;-1.02;-0.3125;-0.1875;-0.0625
190430;9.69;-0.98;-1.09;-0.1875;-0.1875;0.125
190430;9.72;-0.98;-1.08;-0.1875;-0.125;0.0
190430;9.69;-0.97;-1.06;-0.25;-0.125;0.0625
190430;9.7;-0.94;-1.07;-0.3125;-0.25;-0.125
190430;9.7;-0.96;-1.04;-0.3125;-0.1875;-0.0625
190430;9.73;-0.95;-1.06;-0.375;-0.3125;-0.0625
190430;9.71;-0.96;-1.02;-0.3125;-0.125;0.0
190430;9.69;-0.95;-1.06;-0.1875;0.3125;0.0
190430;9.68;-0.97;-1.08;-0.1875;-0.0625;-0.0625
190430;9.69;-0.93;-1.06;-0.1875;0.5;-0.0625
190430;9.69;-0.95;-1.08;-0.125;0.5;0.0625
190430;9.69;-0.94;-1.05;-0.25;0.5625;0.0
190430;9.67;-0.95;-1.07;-0.375;0.6875;0.0
190430;9.68;-0.96;-1.09;-0.125;0.6875;0.1875
190430;9.69;-0.95;-1.07;-0.0625;0.75;0.0625
190430;9.71;-0.96;-1.07;-0.1875;0.6875;0.0
190430;9.71;-0.96;-1.09;-0.125;0.8125;0.0625
190430;9.72;-0.97;-1.05;0.1875;0.625;-0.0625
190431;9.71;-0.96;-1.08;0.1875;0.6875;-0.125
190431;9.69;-0.94;-1.05;0.3125;0.625;-0.0625
190431;9.7;-0.92;-1.08;0.25;0.6875;-0.0625
190431;9.72;-0.93;-1.03;0.125;0.625;-0.0625
190431;9.69;-0.95;-1.06;0.1875;0.3125;0.0
190431;9.7;-0.94;-1.04;-0.0625;0.4375;0.125
190431;9.7;-0.95;-1.03;0.375;0.5625;0.0
190431;9.71;-0.95;-1.01;0.375;0.5;0.0625
190431;9.71;-0.93;-1.02;0.1875;0.5;0.0
190431;9.71;-0.95;-1.02;0.25;0.4375;0.0
190431;9.69;-0.95;-1.02;0.0;0.625;0.0625
190431;9.69;-0.94;-1.03;0.1875;0.375;0.0625
190431;9.69;-0.96;-1.01;0.1875;0.3125;-0.125
190431;9.69;-0.94;-1.02;0.125;0.5625;-0.0625
190431;9.69;-0.93;-1.01;0.1875;0.1875;0.125
190431;9.7;-0.94;-1.0;0.0;0.125;0.0625
190431;9.7;-0.93;-1.02;0.0;0.125;0.0625
190431;9.74;-0.96;-0.99;-0.1875;0.0625;0.125
190431;9.72;-0.94;-1.0;-0.0625;0.1875;0.0
