acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
1.0107421875;-0.143798828125;-0.159912109375;-5.931297709923665;4.900763358778626;-4.66412213740458
1.0126953125;-0.1455078125;-0.149169921875;-5.770992366412214;4.9541984732824424;-4.1603053435114505
1.013916015625;-0.157470703125;-0.14013671875;-5.564885496183206;5.175572519083969;-3.7251908396946565
1.00634765625;-0.16259765625;-0.15234375;-5.061068702290076;4.8320610687022905;-3.2595419847328246
1.002197265625;-0.166259765625;-0.14892578125;-4.816793893129771;4.549618320610687;-3.2748091603053435
1.004638671875;-0.16015625;-0.15673828125;-4.961832061068702;3.7404580152671754;-3.5114503816793894
1.006591796875;-0.1640625;-0.171875;-4.312977099236641;3.0076335877862594;-3.9160305343511452
1.001708984375;-0.157958984375;-0.171630859375;-3.8396946564885495;2.282442748091603;-4.190839694656488
1.02978515625;-0.135986328125;-0.1689453125;-3.351145038167939;1.8473282442748091;-4.091603053435114
1.0390625;-0.126220703125;-0.18505859375;-2.969465648854962;1.8854961832061068;-3.5572519083969465
1.029296875;-0.130615234375;-0.175537109375;-2.8396946564885495;1.900763358778626;-3.0229007633587788
1.0380859375;-0.122802734375;-0.161376953125;-3.519083969465649;2.2595419847328246;-2.5267175572519083
1.045166015625;-0.11865234375;-0.165771484375;-4.122137404580153;2.33587786259542;-2.404580152671756
